股票代碼,股票名稱,產業別,市場別
037582,T50反1永豐46購03,,上市
037583,信錦永豐42購02,,上市
037584,美時永豐42購04,,上市
037585,金寶永豐3C購01,,上市
037586,精英永豐41購02,,上市
037587,聯發科永豐41購02,,上市
037588,奇鋐永豐3C購04,,上市
037589,材料永豐41購03,,上市
03758P,至上凱基42售01,,上市
037590,愛普永豐43購01,,上市
037591,聚陽中信3C購01,,上市
037592,光寶科中信43購01,,上市
037593,新光金中信41購01,,上市
037594,立積中信41購01,,上市
037595,祥碩中信3C購01,,上市
037596,祥碩中信41購01,,上市
037597,研揚中信3C購01,,上市
037598,一詮兆豐43購01,,上市
037599,祥碩兆豐42購01,,上市
03759P,欣巴巴凱基42售02,,上市
037600,祥碩台新3C購01,,上市
037601,晶心科台新3C購01,,上市
037602,元債2X元富4C購01,,上市
037603,元金2X元富3C購02,,上市
037604,FB越南元富42購01,,上市
037605,東元元富46購01,,上市
037606,上銀元富46購01,,上市
037607,裕隆元富43購01,,上市
037608,國巨元富46購01,,上市
037609,精英元富41購01,,上市
03760P,臺股指凱基42售17,,上市
037610,聯發科元富44購10,,上市
037611,一詮元富3C購02,,上市
037612,中石化國票42購01,,上市
037613,智邦國票41購01,,上市
037614,微星國票41購02,,上市
037615,建準國票45購01,,上市
037616,開發金國票42購01,,上市
037617,明泰國票41購01,,上市
037618,華擎國票41購01,,上市
037619,貿聯國票41購02,,上市
03761P,電子類凱基42售01,,上市
037620,致伸國票46購01,,上市
037621,研揚國票41購01,,上市
037622,台達電富邦3C購02,,上市
037623,金寶富邦3C購01,,上市
037624,大同富邦41購02,,上市
037625,毅嘉富邦3C購01,,上市
037626,長榮航富邦3C購02,,上市
037627,新光金富邦44購01,,上市
037628,智原富邦3C購01,,上市
037629,材料富邦43購01,,上市
03762P,台灣50群益42售05,,上市
037630,祥碩富邦42購01,,上市
037631,凌華富邦45購01,,上市
037632,勤誠富邦3C購01,,上市
037633,上証2X凱基3C購03,,上市
037634,滬深2X凱基3C購03,,上市
037635,香港2X凱基43購06,,上市
037636,中砂凱基3C購04,,上市
037637,楠梓電凱基3C購01,,上市
037638,鴻海凱基3C購24,,上市
037639,廣宇凱基41購02,,上市
03763P,台灣50群益42售06,,上市
037640,台積電凱基3C購23,,上市
037641,台積電凱基43購17,,上市
037642,技嘉凱基3C購04,,上市
037643,台光電凱基3C購04,,上市
037644,毅嘉凱基3C購03,,上市
037645,偉詮電凱基3C購01,,上市
037646,偉詮電凱基41購01,,上市
037647,偉詮電凱基44購01,,上市
037648,一詮凱基3C購04,,上市
037649,宏達電凱基3C購03,,上市
03764P,台灣50群益42售07,,上市
037650,長榮凱基41購06,,上市
037651,雲品凱基3C購01,,上市
037652,新光金凱基44購02,,上市
037653,晶豪科凱基45購01,,上市
037654,智原凱基45購01,,上市
037655,欣興凱基3C購06,,上市
037656,緯創凱基3C購14,,上市
037657,創意凱基43購04,,上市
037658,貿聯凱基41購01,,上市
037659,上緯控凱基3C購04,,上市
03765P,聯發科群益42售28,,上市
037660,臻鼎凱基3C購04,,上市
037661,祥碩凱基3C購04,,上市
037662,保瑞凱基3C購07,,上市
037663,愛普凱基3C購06,,上市
037664,采鈺凱基3C購02,,上市
037665,勤誠凱基3C購04,,上市
037666,台灣50元大41購05,,上市
037667,台灣50元大41購06,,上市
037668,台灣50元大43購04,,上市
037669,元債2X元大43購01,,上市
03766P,偉訓群益42售03,,上市
037670,元債2X元大43購02,,上市
037671,元債2X元大44購03,,上市
037672,美債2X元大43購01,,上市
037673,美債2X元大43購02,,上市
037674,信錦元大3C購03,,上市
037675,聯電元大3C購02,,上市
037676,聯電元大3C購03,,上市
037677,聯電元大43購02,,上市
037678,鴻海元大3C購40,,上市
037679,鴻海元大3C購41,,上市
03767P,碩天群益42售01,,上市
037680,鴻海元大3C購42,,上市
037681,台積電元大3C購36,,上市
037682,台積電元大3C購37,,上市
037683,台積電元大41購23,,上市
037684,精英元大3C購02,,上市
037685,宏碁元大3C購15,,上市
037686,宏碁元大3C購16,,上市
037687,宏碁元大43購05,,上市
037688,鴻準元大3C購10,,上市
037689,鴻準元大3C購11,,上市
03768P,T50正2元大44售03,,上市
037690,鴻準元大41購03,,上市
037691,燿華元大3C購08,,上市
037692,微星元大3C購04,,上市
037693,微星元大41購02,,上市
037694,微星元大43購01,,上市
037695,台光電元大3C購03,,上市
037696,長榮元大3C購20,,上市
037697,長榮元大41購09,,上市
037698,長榮元大43購10,,上市
037699,台驊控元大41購01,,上市
03769P,鴻海元大42售08,,上市
037700,新光金元大43購02,,上市
037701,蔚華科元大3C購01,,上市
037702,蔚華科元大3C購02,,上市
037703,蔚華科元大41購01,,上市
037704,景碩元大41購01,,上市
037705,明泰元大3C購01,,上市
037706,明泰元大3C購02,,上市
037707,創意元大3C購06,,上市
037708,創意元大41購05,,上市
037709,創意元大43購02,,上市
03770P,興富發元大42售01,,上市
037710,貿聯元大3C購05,,上市
037711,貿聯元大44購01,,上市
037712,神達元大3C購02,,上市
037713,神達元大3C購03,,上市
037714,材料元大3C購05,,上市
037715,材料元大3C購06,,上市
037716,材料元大3C購07,,上市
037717,材料元大43購01,,上市
037718,致伸元大41購02,,上市
037719,立積元大3C購04,,上市
03771P,奇鋐元大42售01,,上市
037720,瀚宇博元大41購01,,上市
037721,啟碁元大3C購01,,上市
037722,訊芯元大41購02,,上市
037723,研揚元大3C購04,,上市
037724,研揚元大3C購05,,上市
037725,研揚元大41購02,,上市
037726,臺股指元大43購25,,上市
037727,臺股指元大43購26,,上市
037728,臺股指元大43購27,,上市
037729,臺股指元大43購28,,上市
03772P,玉晶光元大42售02,,上市
037730,臺股指元大43購29,,上市
037731,中砂群益42購04,,上市
037732,台積電群益3C購11,,上市
037733,台積電群益43購09,,上市
037734,鴻準群益3C購05,,上市
037735,瑞昱群益3C購01,,上市
037736,宏達電群益3C購02,,上市
037737,冠德群益3C購03,,上市
037738,華航群益3C購03,,上市
037739,威強電群益41購02,,上市
03773P,臺股指元大42售19,,上市
037740,智原群益42購02,,上市
037741,欣興群益3C購04,,上市
037742,蔚華科群益3C購01,,上市
037743,緯創群益42購09,,上市
037744,創意群益42購06,,上市
037745,祥碩群益3C購01,,上市
037746,祥碩群益3C購02,,上市
037747,祥碩群益41購01,,上市
037748,祥碩群益41購02,,上市
037749,祥碩群益42購01,,上市
03774P,臺股指元大42售20,,上市
037750,采鈺群益3C購01,,上市
037751,勤誠群益3C購04,,上市
037752,寶成群益42購01,,上市
037753,華邦電中信3C購01,,上市
037754,欣興中信44購01,,上市
037755,群創中信3C購02,,上市
037756,T50正2永豐41購03,,上市
037757,A50正2永豐3C購01,,上市
037758,台達電永豐41購02,,上市
037759,台積電永豐41購05,,上市
03775P,臺股指元大42售21,,上市
037760,智邦永豐43購01,,上市
037761,冠德永豐41購01,,上市
037762,緯創永豐42購05,,上市
037763,玉晶光永豐42購02,,上市
037764,上緯控永豐41購02,,上市
037765,立積永豐3C購04,,上市
037766,祥碩永豐44購01,,上市
037767,鴻準台新3C購02,,上市
037768,新興台新3C購01,,上市
037769,潤隆富邦46購01,,上市
03776P,臺股指元大43售47,,上市
037770,致伸富邦43購01,,上市
037771,華孚富邦43購01,,上市
037772,臺股指富邦3C購13,,上市
037773,正文第一3C購01,,上市
037774,台灣50凱基41購08,,上市
037775,台灣50凱基41購09,,上市
037776,台灣50凱基43購08,,上市
037777,聚陽凱基3C購01,,上市
037778,聯電凱基43購02,,上市
037779,台達電凱基41購03,,上市
03777P,T50正2富邦43售03,,上市
037780,鴻海凱基43購12,,上市
037781,台積電凱基3C購24,,上市
037782,台積電凱基46購07,,上市
037783,宏碁凱基3C購04,,上市
037784,鴻準凱基3C購05,,上市
037785,技嘉凱基43購05,,上市
037786,微星凱基41購01,,上市
037787,盟立凱基41購02,,上市
037788,長榮凱基3C購14,,上市
037789,華航凱基3C購02,,上市
03778P,臺股指富邦42售19,,上市
037790,新光金凱基3C購02,,上市
037791,晶豪科凱基46購01,,上市
037792,大立光凱基46購02,,上市
037793,威強電凱基3C購01,,上市
037794,智原凱基3C購04,,上市
037795,欣興凱基3C購07,,上市
037796,玉晶光凱基44購01,,上市
037797,創意凱基41購06,,上市
037798,貿聯凱基3C購03,,上市
037799,上緯控凱基3C購05,,上市
03779P,緯穎中信42售03,,上市
037800,材料凱基3C購09,,上市
037801,正文凱基41購01,,上市
037802,致伸凱基3C購05,,上市
037803,保瑞凱基45購01,,上市
037804,愛普凱基43購01,,上市
037805,研揚凱基3C購02,,上市
037806,研揚凱基41購01,,上市
037807,南電凱基44購01,,上市
037808,臺股指凱基43購39,,上市
037809,臺股指凱基43購40,,上市
03780P,亞翔群益43售03,,上市
037810,臺股指凱基43購41,,上市
037811,聚陽國票41購01,,上市
037812,中興電國票41購02,,上市
037813,美時國票42購03,,上市
037814,川湖國票42購02,,上市
037815,裕隆國票41購01,,上市
037816,華通國票41購01,,上市
037817,鴻海國票41購05,,上市
037818,仁寶國票41購01,,上市
037819,廣宇國票3C購01,,上市
03781P,FBNQ2X元大44售03,,上市
037820,廣宇國票41購01,,上市
037821,華泰國票41購01,,上市
037822,宏碁國票41購02,,上市
037823,英業達國票41購01,,上市
037824,台光電國票41購01,,上市
037825,群光國票41購01,,上市
037826,威盛國票41購01,,上市
037827,毅嘉國票3C購01,,上市
037828,毅嘉國票41購01,,上市
037829,盟立國票41購01,,上市
03782P,FBNQ2X元大44售04,,上市
037830,冠德國票41購01,,上市
037831,長榮國票41購03,,上市
037832,智原國票41購01,,上市
037833,欣興國票41購02,,上市
037834,緯創國票43購01,,上市
037835,正文國票41購02,,上市
037836,愛普國票3C購03,,上市
037837,愛普國票41購01,,上市
037838,洋基國票41購01,,上市
037839,視陽國票41購01,,上市
03783P,聯發科元大43售12,,上市
037840,南電國票41購01,,上市
037841,T50正2元大41購04,,上市
037842,道瓊2X元大43購01,,上市
037843,聯電元大3C購04,,上市
037844,聯電元大3C購05,,上市
037845,聯電元大43購03,,上市
037846,鴻海元大3C購43,,上市
037847,鴻海元大3C購44,,上市
037848,鴻海元大3C購45,,上市
037849,中環元大41購01,,上市
03784P,聯發科元大43售13,,上市
037850,仁寶元大41購01,,上市
037851,台積電元大3C購38,,上市
037852,台積電元大3C購39,,上市
037853,台積電元大41購24,,上市
037854,宏碁元大3C購17,,上市
037855,宏碁元大43購06,,上市
037856,宏碁元大44購03,,上市
037857,鴻準元大3C購12,,上市
037858,鴻準元大3C購13,,上市
037859,鴻準元大41購04,,上市
03785P,奇鋐元大43售11,,上市
037860,燿華元大43購02,,上市
037861,金像電元大3C購02,,上市
037862,金像電元大3C購03,,上市
037863,金像電元大44購01,,上市
037864,微星元大3C購05,,上市
037865,微星元大3C購06,,上市
037866,微星元大41購03,,上市
037867,盟立元大3C購02,,上市
037868,盟立元大3C購03,,上市
037869,盟立元大3C購04,,上市
03786P,玉晶光元大43售10,,上市
037870,長榮元大3C購21,,上市
037871,長榮元大41購10,,上市
037872,長榮元大43購11,,上市
037873,華航元大43購04,,上市
037874,台驊控元大41購02,,上市
037875,新光金元大41購02,,上市
037876,威健元大3C購03,,上市
037877,玉晶光元大3C購03,,上市
037878,玉晶光元大43購01,,上市
037879,玉晶光元大44購01,,上市
03787P,T50正2凱基43售07,,上市
037880,創意元大3C購07,,上市
037881,創意元大41購06,,上市
037882,創意元大43購03,,上市
037883,群創元大3C購02,,上市
037884,貿聯元大3C購06,,上市
037885,正文元大3C購01,,上市
037886,正文元大3C購02,,上市
037887,正文元大41購01,,上市
037888,致伸元大41購03,,上市
037889,立積元大3C購05,,上市
03788P,台光電凱基43售02,,上市
037890,祥碩元大3C購06,,上市
037891,祥碩元大41購02,,上市
037892,祥碩元大43購01,,上市
037893,訊芯元大41購03,,上市
037894,保瑞元大44購04,,上市
037895,緯穎元大3C購09,,上市
037896,緯穎元大3C購10,,上市
037897,緯穎元大43購01,,上市
037898,勤誠元大3C購03,,上市
037899,寶成元大3C購03,,上市
03789P,興富發凱基43售03,,上市
037900,世紀鋼元大3C購11,,上市
037901,堤維西國泰42購01,,上市
037902,信錦國泰42購01,,上市
037903,台達電國泰42購02,,上市
037904,鴻海國泰42購04,,上市
037905,台積電國泰42購04,,上市
037906,聯發科國泰42購05,,上市
037907,冠德國泰42購01,,上市
037908,長榮國泰42購01,,上市
037909,開發金國泰42購01,,上市
03790P,臺股指凱基43售56,,上市
037910,正文國泰42購01,,上市
037911,致伸國泰42購01,,上市
037912,研揚國泰42購01,,上市
037913,采鈺國泰42購01,,上市
037914,南電國泰42購02,,上市
037915,至上國泰42購01,,上市
037916,台灣50元富3C購04,,上市
037917,美債2X元富49購01,,上市
037918,和大元富41購01,,上市
037919,和大元富41購02,,上市
03791P,臺股指凱基43售57,,上市
037920,金寶元富3C購01,,上市
037921,盟立元富3C購01,,上市
037922,盟立元富3C購02,,上市
037923,長榮元富41購01,,上市
037924,玉晶光元富49購01,,上市
037925,正文元富3C購01,,上市
037926,四維航元富3C購01,,上市
037927,四維航元富41購01,,上市
037928,凌華元富3C購02,,上市
037929,瑞儀元富41購01,,上市
03792P,臺股指凱基43售58,,上市
037930,緯穎元富41購01,,上市
037931,緯穎元富41購02,,上市
037932,臺股指元富3C購09,,上市
037933,上証2X群益42購01,,上市
037934,滬深2X群益46購01,,上市
037935,美債2X群益42購05,,上市
037936,SGBR2X群益3C購01,,上市
037937,中502X群益3C購01,,上市
037938,中砂群益42購05,,上市
037939,台積電群益3C購12,,上市
03793P,昇陽半元富43售02,,上市
037940,台積電群益45購05,,上市
037941,台積電群益45購06,,上市
037942,智邦群益42購03,,上市
037943,技嘉群益42購11,,上市
037944,台光電群益3C購06,,上市
037945,偉詮電群益3C購01,,上市
037946,偉詮電群益42購01,,上市
037947,盟立群益42購03,,上市
037948,宏達電群益3C購03,,上市
037949,冠德群益42購01,,上市
03794P,台積電統一47售11,,上市
037950,長榮群益3C購04,,上市
037951,長榮群益41購04,,上市
037952,長榮群益42購02,,上市
037953,華航群益3C購04,,上市
037954,晶豪科群益3C購04,,上市
037955,景碩群益43購01,,上市
037956,緯創群益3C購15,,上市
037957,創意群益42購07,,上市
037958,群創群益43購01,,上市
037959,遠雄港群益3C購01,,上市
03795P,台積電統一4C售07,,上市
037960,同欣電群益41購01,,上市
037961,保瑞群益42購02,,上市
037962,采鈺群益3C購02,,上市
037963,昇陽半群益3C購02,,上市
037964,立積台新3C購01,,上市
037965,鴻海中信43購01,,上市
037966,台積電中信43購01,,上市
037967,聯發科中信42購02,,上市
037968,致新中信42購01,,上市
037969,美債2X永豐44購01,,上市
03796P,台積電統一4C售08,,上市
037970,道瓊銀永豐43購01,,上市
037971,儲能永豐42購01,,上市
037972,南亞永豐41購02,,上市
037973,金寶永豐41購01,,上市
037974,國巨永豐41購02,,上市
037975,台積電永豐41購06,,上市
037976,華航永豐42購03,,上市
037977,長榮航永豐42購04,,上市
037978,開發金永豐42購01,,上市
037979,晶豪科永豐41購02,,上市
03797P,鴻海國票43售02,,上市
037980,群創永豐41購01,,上市
037981,貿聯永豐3C購01,,上市
037982,材料永豐3C購04,,上市
037983,致伸永豐42購01,,上市
037984,至上永豐42購01,,上市
037985,鴻海兆豐44購01,,上市
037986,智邦兆豐43購01,,上市
